InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,DayName
566251,47422,ASSORTED MONKEY SUCTION CUP HOOK,10,2011-09-11 12:13:00,0.42,12841,United Kingdom,Sunday
559133,23159,SET OF 5 PANCAKE DAY MAGNETS,1,2011-07-06 13:13:00,2.08,17861,United Kingdom,Wednesday
551844,21470,FLOWER VINE RAFFIA FOOD COVER,2,2011-05-04 14:03:00,3.75,14173,United Kingdom,Wednesday
544778,22117,METAL SIGN HER DINNER IS SERVED ,1,2011-02-23 12:03:00,2.95,14978,United Kingdom,Wednesday
564489,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,10,2011-08-25 14:13:00,2.08,15950,United Kingdom,Thursday
546862,21051,RIBBONS PURSE ,24,2011-03-17 15:34:00,2.1,16216,United Kingdom,Thursday
564137,21754,HOME BUILDING BLOCK WORD,8,2011-08-23 11:30:00,5.95,15722,United Kingdom,Tuesday
538497,20981,12 PENCILS TALL TUBE WOODLAND,1,2010-12-12 12:44:00,0.85,14684,United Kingdom,Sunday
550835,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,4,2011-04-21 10:52:00,2.95,15034,United Kingdom,Thursday
566281,22591,CARDHOLDER GINGHAM CHRISTMAS TREE,4,2011-09-11 14:15:00,3.25,12748,United Kingdom,Sunday
547382,22405,MONEY BOX POCKET MONEY DESIGN,2,2011-03-22 15:31:00,1.25,15457,United Kingdom,Tuesday
568553,22697,GREEN REGENCY TEACUP AND SAUCER,6,2011-09-27 15:17:00,2.95,15674,United Kingdom,Tuesday
573381,23109,PACK OF SIX LED TEA LIGHTS,3,2011-10-30 14:05:00,2.89,17590,United Kingdom,Sunday
558105,21987,PACK OF 6 SKULL PAPER CUPS,2,2011-06-26 14:54:00,0.65,15644,United Kingdom,Sunday
568228,22029,SPACEBOY BIRTHDAY CARD,12,2011-09-26 11:02:00,0.42,15358,United Kingdom,Monday
579885,23027,DRAWER KNOB VINTAGE GLASS HEXAGON,6,2011-11-30 17:37:00,2.08,15444,United Kingdom,Wednesday
574273,22080,RIBBON REEL POLKADOTS ,5,2011-11-03 14:33:00,1.65,16322,United Kingdom,Thursday
574039,47599A,PINK PARTY BAGS,15,2011-11-02 12:57:00,2.1,17800,United Kingdom,Wednesday
574054,22572,ROCKING HORSE GREEN CHRISTMAS ,12,2011-11-02 14:07:00,0.85,18104,United Kingdom,Wednesday
564317,23103,JINGLE BELL HEART DECORATION,24,2011-08-24 13:12:00,1.65,13890,United Kingdom,Wednesday
548185,21181,PLEASE ONE PERSON METAL SIGN,12,2011-03-29 14:58:00,2.1,15628,United Kingdom,Tuesday
551299,23162,REGENCY TEA STRAINER,4,2011-04-27 14:48:00,3.75,17530,United Kingdom,Wednesday
565386,22396,MAGNETS PACK OF 4 RETRO PHOTO,1,2011-09-02 15:48:00,0.39,17997,United Kingdom,Friday
549570,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,2,2011-04-10 15:19:00,2.95,17550,United Kingdom,Sunday
567167,85231G,ORANGE SCENTED SET/9 T-LIGHTS,6,2011-09-18 12:21:00,0.85,15547,United Kingdom,Sunday
579196,22422,TOOTHPASTE TUBE PEN,6,2011-11-28 15:54:00,1.25,14096,United Kingdom,Monday
544887,21059,PARTY INVITES DINOSAURS,4,2011-02-24 11:54:00,0.85,17364,United Kingdom,Thursday
554018,23202,JUMBO BAG VINTAGE LEAF,10,2011-05-20 13:15:00,1.95,17644,United Kingdom,Friday
566746,22598,CHRISTMAS MUSICAL ZINC TREE,24,2011-09-14 15:18:00,0.85,13321,United Kingdom,Wednesday
543166,21936,RED RETROSPOT PICNIC BAG,5,2011-02-04 08:27:00,2.95,13488,United Kingdom,Friday
571701,22595,GINGHAM HEART DECORATION,24,2011-10-18 15:05:00,0.85,14639,United Kingdom,Tuesday
556245,23199,JUMBO BAG APPLES,2,2011-06-09 16:10:00,2.08,17841,United Kingdom,Thursday
553935,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,4,2011-05-20 10:32:00,1.49,15856,United Kingdom,Friday
543555,22961,JAM MAKING SET PRINTED,12,2011-02-10 10:18:00,1.45,17686,United Kingdom,Thursday
543800,22520,CHILDS GARDEN TROWEL BLUE ,1,2011-02-13 11:36:00,0.85,17282,United Kingdom,Sunday
541602,22457,NATURAL SLATE HEART CHALKBOARD ,1,2011-01-19 17:17:00,2.95,17231,United Kingdom,Wednesday
549690,21155,RED RETROSPOT PEG BAG,1,2011-04-11 13:41:00,2.55,17841,United Kingdom,Monday
580116,22942,CHRISTMAS LIGHTS 10 SANTAS ,6,2011-12-01 16:28:00,8.5,15290,United Kingdom,Thursday
564058,22948,METAL DECORATION NAUGHTY CHILDREN ,24,2011-08-22 14:23:00,0.85,17676,United Kingdom,Monday
561917,23301,GARDENERS KNEELING PAD KEEP CALM ,4,2011-08-01 11:57:00,1.65,16904,United Kingdom,Monday
546622,21497,FANCY FONTS BIRTHDAY WRAP,25,2011-03-15 11:30:00,0.42,17954,United Kingdom,Tuesday
549667,22273,FELTCRAFT DOLL MOLLY,6,2011-04-11 12:20:00,2.95,14911,EIRE,Monday
542241,20766,GARDEN PATH SKETCHBOOK,1,2011-01-26 14:51:00,3.75,16409,United Kingdom,Wednesday
569823,84596F,SMALL MARSHMALLOWS PINK BOWL,1,2011-10-06 12:15:00,0.42,16895,United Kingdom,Thursday
565665,82600,NO SINGING METAL SIGN,24,2011-09-05 17:44:00,2.1,15856,United Kingdom,Monday
552008,22847,BREAD BIN DINER STYLE IVORY,8,2011-05-05 17:13:00,14.95,12476,Germany,Thursday
566163,23289,DOLLY GIRL CHILDRENS BOWL,8,2011-09-09 11:48:00,1.25,12637,France,Friday
561047,21988,PACK OF 6 SKULL PAPER PLATES,12,2011-07-24 12:46:00,0.85,16948,United Kingdom,Sunday
558731,23200,JUMBO BAG PEARS,10,2011-07-01 14:53:00,1.95,13285,United Kingdom,Friday
577016,48184,DOORMAT ENGLISH ROSE ,10,2011-11-17 12:21:00,7.08,17095,United Kingdom,Thursday
558731,22549,PICTURE DOMINOES,12,2011-07-01 14:53:00,1.45,13285,United Kingdom,Friday
540798,22491,PACK OF 12 COLOURED PENCILS,12,2011-01-11 12:11:00,0.85,17365,United Kingdom,Tuesday
564360,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2011-08-24 16:13:00,1.25,12471,Germany,Wednesday
565150,22224,WHITE LOVEBIRD LANTERN,6,2011-09-01 14:26:00,2.55,14298,United Kingdom,Thursday
578348,POST,POSTAGE,2,2011-11-24 09:34:00,18.0,12494,France,Thursday
537607,22952,60 CAKE CASES VINTAGE CHRISTMAS,6,2010-12-07 13:18:00,0.55,15965,United Kingdom,Tuesday
562014,22925,BLUE GIANT GARDEN THERMOMETER,2,2011-08-01 14:05:00,5.95,14341,United Kingdom,Monday
578781,22556,PLASTERS IN TIN CIRCUS PARADE ,1,2011-11-25 11:54:00,1.65,15872,United Kingdom,Friday
577034,23188,VINTAGE  2 METRE FOLDING RULER,24,2011-11-17 13:16:00,1.65,12847,United Kingdom,Thursday
579188,23177,TREASURE ISLAND BOOK BOX,6,2011-11-28 15:34:00,2.25,12748,United Kingdom,Monday
580482,23504,PLAYING CARDS JUBILEE UNION JACK,2,2011-12-04 12:44:00,1.25,16033,United Kingdom,Sunday
574917,79321,CHILLI LIGHTS,48,2011-11-07 16:30:00,4.95,14135,United Kingdom,Monday
570280,22158,3 HEARTS HANGING DECORATION RUSTIC,64,2011-10-10 11:12:00,2.55,15473,United Kingdom,Monday
538255,21181,PLEASE ONE PERSON METAL SIGN,12,2010-12-10 12:33:00,2.1,14911,EIRE,Friday
568310,23111,PARISIENNE SEWING BOX,1,2011-09-26 12:48:00,12.5,14911,EIRE,Monday
577520,22725,ALARM CLOCK BAKELIKE CHOCOLATE,1,2011-11-20 13:20:00,3.75,14553,United Kingdom,Sunday
577309,21871,SAVE THE PLANET MUG,12,2011-11-18 13:14:00,1.65,15933,United Kingdom,Friday
572921,22949,SET OF 36 DOLLY GIRL PAPER DOILIES,1,2011-10-26 16:57:00,1.45,15993,United Kingdom,Wednesday
554376,21929,JUMBO BAG PINK VINTAGE PAISLEY,3,2011-05-24 11:31:00,2.08,15719,United Kingdom,Tuesday
549845,22726,ALARM CLOCK BAKELIKE GREEN,6,2011-04-12 14:22:00,3.75,16729,United Kingdom,Tuesday
548544,85099C,JUMBO  BAG BAROQUE BLACK WHITE,3,2011-03-31 18:49:00,2.08,14525,United Kingdom,Thursday
575331,23199,JUMBO BAG APPLES,10,2011-11-09 13:52:00,2.08,13209,United Kingdom,Wednesday
568952,84978,HANGING HEART JAR T-LIGHT HOLDER,24,2011-09-29 15:29:00,1.25,14305,United Kingdom,Thursday
540509,22745,POPPY'S PLAYHOUSE BEDROOM ,5,2011-01-09 11:27:00,2.1,14800,United Kingdom,Sunday
563550,20728,LUNCH BAG CARS BLUE,10,2011-08-17 12:50:00,1.65,14194,United Kingdom,Wednesday
567378,23407,SET OF 2 TRAYS HOME SWEET HOME,2,2011-09-20 10:01:00,9.95,14911,EIRE,Tuesday
570180,22550,HOLIDAY FUN LUDO,4,2011-10-07 14:28:00,3.75,17509,United Kingdom,Friday
541789,22829,SWEETHEART WIRE WALL TIDY,10,2011-01-21 13:07:00,8.5,14088,United Kingdom,Friday
544574,21408,SPOTTY PINK DUCK DOORSTOP,3,2011-02-21 13:51:00,4.25,12365,Cyprus,Monday
565854,20963,APPLE BATH SPONGE,10,2011-09-07 13:22:00,1.25,12490,France,Wednesday
538653,22961,JAM MAKING SET PRINTED,24,2010-12-13 15:12:00,1.45,13089,United Kingdom,Monday
547375,22088,PAPER BUNTING COLOURED LACE,12,2011-03-22 14:24:00,2.95,13196,United Kingdom,Tuesday
560571,84279P,CHERRY BLOSSOM  DECORATIVE FLASK,4,2011-07-19 14:29:00,3.75,17735,United Kingdom,Tuesday
563216,22760,"TRAY, BREAKFAST IN BED",2,2011-08-14 13:14:00,12.75,17841,United Kingdom,Sunday
559928,23238,SET OF 4 KNICK KNACK TINS LONDON ,6,2011-07-14 08:52:00,4.15,12405,Finland,Thursday
578843,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,1,2011-11-25 16:13:00,3.29,17813,United Kingdom,Friday
538597,16216,LETTER SHAPE PENCIL SHARPENER,10,2010-12-13 12:26:00,0.16,15555,United Kingdom,Monday
575867,21703,BAG 125g SWIRLY MARBLES,4,2011-11-11 12:44:00,0.42,15034,United Kingdom,Friday
552967,23067,HANGING ENGRAVED METAL HEART,8,2011-05-12 13:12:00,4.15,16006,United Kingdom,Thursday
580208,20828,GLITTER BUTTERFLY CLIPS,12,2011-12-02 12:07:00,2.55,13468,United Kingdom,Friday
563376,22557,PLASTERS IN TIN VINTAGE PAISLEY ,2,2011-08-16 10:36:00,1.65,15752,United Kingdom,Tuesday
578270,22197,POPCORN HOLDER,13,2011-11-23 13:39:00,1.63,14096,United Kingdom,Wednesday
553503,21648,ASSORTED TUTTI FRUTTI SMALL PURSE,16,2011-05-17 13:20:00,1.25,14606,United Kingdom,Tuesday
570241,90079,VINTAGE ENAMEL & CRYSTAL NECKLACE,1,2011-10-09 15:24:00,4.95,14801,United Kingdom,Sunday
568715,22919,HERB MARKER MINT,1,2011-09-28 16:07:00,0.65,17783,United Kingdom,Wednesday
564752,22751,FELTCRAFT PRINCESS OLIVIA DOLL,16,2011-08-30 10:07:00,3.75,16126,United Kingdom,Tuesday
558263,23240,SET OF 4 KNICK KNACK TINS DOILEY ,48,2011-06-28 08:50:00,3.75,14646,Netherlands,Tuesday
554158,23076,ICE CREAM SUNDAE LIP GLOSS,24,2011-05-23 11:44:00,1.25,15563,United Kingdom,Monday
540478,20711,JUMBO BAG TOYS ,200,2011-01-07 14:53:00,1.65,15769,United Kingdom,Friday
565434,79190D,RETRO PLASTIC DAISY TRAY,5,2011-09-04 13:35:00,0.42,12867,United Kingdom,Sunday
542627,22079,RIBBON REEL HEARTS DESIGN ,10,2011-01-31 09:51:00,1.65,14426,United Kingdom,Monday
545430,84946,ANTIQUE SILVER TEA GLASS ETCHED,12,2011-03-02 14:50:00,1.25,15636,United Kingdom,Wednesday
571883,22595,GINGHAM HEART DECORATION,5,2011-10-19 13:58:00,0.85,14704,United Kingdom,Wednesday
579188,21990,MODERN FLORAL STATIONERY SET,3,2011-11-28 15:34:00,1.25,12748,United Kingdom,Monday
572909,46000M,POLYESTER FILLER PAD 45x45cm,2,2011-10-26 15:48:00,1.55,15821,United Kingdom,Wednesday
566625,23132,SMALL IVORY HEART WALL ORGANISER,3,2011-09-14 09:38:00,5.75,14911,EIRE,Wednesday
537603,22158,3 HEARTS HANGING DECORATION RUSTIC,8,2010-12-07 12:49:00,2.95,14673,United Kingdom,Tuesday
562256,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,2011-08-03 15:14:00,1.65,15152,United Kingdom,Wednesday
578855,22891,TEA FOR ONE POLKADOT,2,2011-11-27 11:15:00,4.25,14878,United Kingdom,Sunday
569894,23505,PLAYING CARDS I LOVE LONDON ,2,2011-10-06 15:53:00,1.25,15707,United Kingdom,Thursday
560451,22844,VINTAGE CREAM DOG FOOD CONTAINER,2,2011-07-19 09:50:00,8.5,14911,EIRE,Tuesday
551717,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,2,2011-05-03 15:59:00,0.42,13263,United Kingdom,Tuesday
550911,22180,RETROSPOT LAMP,2,2011-04-21 13:11:00,9.95,12354,Spain,Thursday
566292,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,6,2011-09-11 15:35:00,4.95,13381,United Kingdom,Sunday
538255,84609,TALL ROCOCO CANDLE HOLDER,4,2010-12-10 12:33:00,8.5,14911,EIRE,Friday
562031,21871,SAVE THE PLANET MUG,3,2011-08-01 17:37:00,1.25,16984,United Kingdom,Monday
563543,84997B,CHILDRENS CUTLERY RETROSPOT RED ,2,2011-08-17 12:06:00,4.15,15039,United Kingdom,Wednesday
550193,22203,MILK PAN RED RETROSPOT,4,2011-04-15 09:27:00,3.75,13952,United Kingdom,Friday
567043,82600,NO SINGING METAL SIGN,5,2011-09-16 11:27:00,2.1,13268,United Kingdom,Friday
572669,22227,HANGING HEART MIRROR DECORATION ,5,2011-10-25 13:10:00,0.65,16549,United Kingdom,Tuesday
537382,35953,FOLKART STAR CHRISTMAS DECORATIONS,1,2010-12-06 13:13:00,1.25,16710,United Kingdom,Monday
558480,23298,SPOTTY BUNTING,3,2011-06-30 08:17:00,4.95,15271,United Kingdom,Thursday
550477,22966,GINGERBREAD MAN COOKIE CUTTER,3,2011-04-18 14:01:00,1.25,17338,United Kingdom,Monday
554160,21975,PACK OF 60 DINOSAUR CAKE CASES,8,2011-05-23 11:49:00,0.55,17841,United Kingdom,Monday
573582,21892,TRADITIONAL WOODEN CATCH CUP GAME ,24,2011-10-31 14:23:00,1.25,16633,United Kingdom,Monday
577052,23358,HOT STUFF HOT WATER BOTTLE,1,2011-11-17 14:08:00,3.75,17397,United Kingdom,Thursday
543099,22985,"WRAP, BILLBOARD FONTS DESIGN",800,2011-02-03 12:00:00,0.34,16684,United Kingdom,Thursday
576339,23336,EGG FRYING PAN PINK ,1,2011-11-14 15:27:00,4.13,14096,United Kingdom,Monday
578781,21790,VINTAGE SNAP CARDS,2,2011-11-25 11:54:00,0.85,15872,United Kingdom,Friday
574835,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,4,2011-11-07 11:31:00,3.75,13139,United Kingdom,Monday
565405,23202,JUMBO BAG VINTAGE LEAF,10,2011-09-04 10:51:00,2.08,14211,United Kingdom,Sunday
574258,23154,SET OF 4 JAM JAR MAGNETS,2,2011-11-03 13:50:00,2.08,16891,United Kingdom,Thursday
550292,84795B,SUNSET CHECK HAMMOCK,1,2011-04-15 15:31:00,7.95,14527,United Kingdom,Friday
536989,72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,2,2010-12-03 15:10:00,4.25,17238,United Kingdom,Friday
579446,23569,TRADTIONAL ALPHABET STAMP SET,4,2011-11-29 13:43:00,4.95,14121,United Kingdom,Tuesday
558442,20682,RED RETROSPOT CHILDRENS UMBRELLA,1,2011-06-29 13:10:00,3.25,15537,United Kingdom,Wednesday
542303,22476,EMPIRE UNION JACK TV DINNER TRAY,3,2011-01-27 11:05:00,4.95,12539,Spain,Thursday
558763,23265,SET OF 3 WOODEN TREE DECORATIONS,6,2011-07-03 13:08:00,1.25,12841,United Kingdom,Sunday
554978,22634,CHILDS BREAKFAST SET SPACEBOY ,2,2011-05-29 11:05:00,9.95,16889,United Kingdom,Sunday
576053,22834,HAND WARMER BABUSHKA DESIGN,5,2011-11-13 14:53:00,2.1,16726,United Kingdom,Sunday
557222,22191,IVORY DINER WALL CLOCK,2,2011-06-17 13:14:00,8.5,14936,Channel Islands,Friday
574907,21239,PINK  POLKADOT CUP,8,2011-11-07 15:33:00,0.85,17043,United Kingdom,Monday
577711,21916,SET 12 RETRO WHITE CHALK STICKS,1,2011-11-21 12:17:00,0.42,15527,United Kingdom,Monday
578846,22867,HAND WARMER BIRD DESIGN,2,2011-11-25 17:27:00,2.1,17757,United Kingdom,Friday
580611,22499,WOODEN UNION JACK BUNTING,1,2011-12-05 11:49:00,5.95,12748,United Kingdom,Monday
577834,22445,PENCIL CASE LIFE IS BEAUTIFUL,6,2011-11-22 10:21:00,2.95,17528,United Kingdom,Tuesday
549964,21733,RED HANGING HEART T-LIGHT HOLDER,6,2011-04-13 14:12:00,2.95,13122,United Kingdom,Wednesday
541086,22021,BLUE FELT EASTER EGG BASKET,6,2011-01-13 12:32:00,1.65,16503,United Kingdom,Thursday
559821,21041,RED RETROSPOT OVEN GLOVE DOUBLE,1,2011-07-12 17:09:00,2.95,16365,United Kingdom,Tuesday
567899,23431,NATURAL HANGING QUILTED HEARTS ,12,2011-09-22 16:26:00,0.83,14911,EIRE,Thursday
573300,22460,EMBOSSED GLASS TEALIGHT HOLDER,2,2011-10-28 16:10:00,1.25,16049,United Kingdom,Friday
547651,22285,HANGING HEN ON NEST DECORATION,1,2011-03-24 12:11:00,1.65,16904,United Kingdom,Thursday
550321,22524,CHILDRENS GARDEN GLOVES BLUE,1,2011-04-17 12:49:00,1.25,16770,United Kingdom,Sunday
564476,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1,2011-08-25 12:57:00,12.75,12610,Italy,Thursday
561627,23251,VINTAGE RED ENAMEL TRIM MUG ,12,2011-07-28 14:08:00,1.25,12453,Austria,Thursday
565859,22413,METAL SIGN TAKE IT OR LEAVE IT ,6,2011-09-07 14:40:00,2.95,16818,United Kingdom,Wednesday
568590,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,24,2011-09-28 10:29:00,0.29,13126,United Kingdom,Wednesday
581378,21790,VINTAGE SNAP CARDS,6,2011-12-08 12:50:00,0.85,17673,United Kingdom,Thursday
560824,22557,PLASTERS IN TIN VINTAGE PAISLEY ,1,2011-07-21 11:23:00,1.65,17935,United Kingdom,Thursday
563951,20725,LUNCH BAG RED RETROSPOT,10,2011-08-22 10:42:00,1.65,16839,United Kingdom,Monday
568781,22423,REGENCY CAKESTAND 3 TIER,32,2011-09-29 08:28:00,10.95,14952,United Kingdom,Thursday
537236,22073,RED RETROSPOT STORAGE JAR,16,2010-12-06 09:52:00,3.39,16858,United Kingdom,Monday
552554,22930,BAKING MOULD HEART MILK CHOCOLATE,1,2011-05-10 11:04:00,2.55,12843,United Kingdom,Tuesday
569122,22423,REGENCY CAKESTAND 3 TIER,4,2011-09-30 13:06:00,12.75,12694,France,Friday
571824,23392,SPACEBOY ROCKET LOLLY MAKERS,6,2011-10-19 11:49:00,2.08,12472,Germany,Wednesday
559509,23287,RED VINTAGE SPOT BEAKER,2,2011-07-08 15:25:00,0.85,15920,United Kingdom,Friday
558812,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-07-04 11:35:00,1.25,16265,United Kingdom,Monday
575751,22138,BAKING SET 9 PIECE RETROSPOT ,6,2011-11-11 10:32:00,4.95,14911,EIRE,Friday
552874,22897,OVEN MITT APPLES DESIGN,10,2011-05-12 09:40:00,1.45,12621,Germany,Thursday
560018,11001,ASSTD DESIGN RACING CAR PEN,3,2011-07-14 12:52:00,1.69,15987,United Kingdom,Thursday
551817,22744,MAKE YOUR OWN MONSOON CARD KIT,1,2011-05-04 11:50:00,2.95,17974,United Kingdom,Wednesday
572096,23203,JUMBO BAG VINTAGE DOILY ,3,2011-10-20 15:20:00,2.08,16813,United Kingdom,Thursday
551516,22437,SET OF 9 BLACK SKULL BALLOONS,5,2011-05-01 11:10:00,0.85,14800,United Kingdom,Sunday
545475,22617,BAKING SET SPACEBOY DESIGN,48,2011-03-03 10:59:00,4.25,12415,Australia,Thursday
557129,22273,FELTCRAFT DOLL MOLLY,1,2011-06-16 19:59:00,2.95,17841,United Kingdom,Thursday
549192,22197,SMALL POPCORN HOLDER,100,2011-04-07 10:20:00,0.72,14961,United Kingdom,Thursday
561700,21169,YOU'RE CONFUSING ME METAL SIGN ,12,2011-07-29 10:34:00,1.69,14738,United Kingdom,Friday
543911,82567,"AIRLINE LOUNGE,METAL SIGN",12,2011-02-14 12:46:00,2.1,17829,United Arab Emirates,Monday
558642,21922,UNION STRIPE WITH FRINGE  HAMMOCK,2,2011-07-01 09:47:00,7.95,17667,United Kingdom,Friday
549578,22413,METAL SIGN TAKE IT OR LEAVE IT ,12,2011-04-11 08:49:00,2.95,17340,United Kingdom,Monday
556229,22059,CERAMIC STRAWBERRY DESIGN MUG,12,2011-06-09 14:43:00,1.49,12839,United Kingdom,Thursday
537769,85020,ROUND PINK HEART MIRROR,2,2010-12-08 12:17:00,2.1,15021,United Kingdom,Wednesday
566312,85061W,WHITE JEWELLED HEART DECORATION,24,2011-09-12 09:43:00,0.85,16150,United Kingdom,Monday
544309,21231,SWEETHEART CERAMIC TRINKET BOX,12,2011-02-17 14:17:00,1.25,15785,United Kingdom,Thursday
577595,22307,GOLD MUG BONE CHINA TREE OF LIFE,6,2011-11-20 16:12:00,1.06,16399,United Kingdom,Sunday
576147,21876,POTTERING MUG,12,2011-11-14 10:49:00,1.65,16303,United Kingdom,Monday
543800,20774,GREEN FERN NOTEBOOK,2,2011-02-13 11:36:00,1.65,17282,United Kingdom,Sunday
573576,20757,RED DAISY POCKET BOOK ,1,2011-10-31 14:09:00,1.63,14096,United Kingdom,Monday
577165,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,24,2011-11-18 10:27:00,0.29,13171,United Kingdom,Friday
562688,22436,12 COLOURED PARTY BALLOONS,10,2011-08-08 13:53:00,0.65,13869,United Kingdom,Monday
559669,22794,SWEETHEART WIRE MAGAZINE RACK,2,2011-07-11 13:47:00,7.95,16332,United Kingdom,Monday
561860,85049G,CHOCOLATE BOX RIBBONS ,1,2011-07-29 17:28:00,1.25,17997,United Kingdom,Friday
549118,71459,HANGING JAM JAR T-LIGHT HOLDER,12,2011-04-06 13:18:00,0.85,14911,EIRE,Wednesday
574891,22475,SKULL DESIGN TV DINNER TRAY,1,2011-11-07 14:28:00,4.95,14606,United Kingdom,Monday
543342,48187,DOORMAT NEW ENGLAND,2,2011-02-07 12:27:00,7.95,17162,United Kingdom,Monday
561087,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-07-25 09:48:00,1.65,15144,United Kingdom,Monday
562276,22894,TABLECLOTH RED APPLES DESIGN ,2,2011-08-04 10:23:00,9.95,17735,United Kingdom,Thursday
575607,21890,S/6 WOODEN SKITTLES IN COTTON BAG,1,2011-11-10 12:37:00,5.79,14096,United Kingdom,Thursday
569020,22189,CREAM HEART CARD HOLDER,12,2011-09-30 09:39:00,3.95,15321,United Kingdom,Friday
568686,22197,POPCORN HOLDER,12,2011-09-28 14:26:00,0.85,16115,United Kingdom,Wednesday
565470,20839,FRENCH PAISLEY CUSHION COVER ,12,2011-09-05 10:06:00,0.85,12576,Poland,Monday
580752,22584,PACK OF 6 PANETTONE GIFT BOXES,6,2011-12-06 09:56:00,2.55,12478,Greece,Tuesday
577536,23263,SET OF 3 WOODEN HEART DECORATIONS,1,2011-11-20 14:14:00,1.25,15850,United Kingdom,Sunday
562031,90016B,GOLD/M.O.P PENDANT ORBIT NECKLACE,1,2011-08-01 17:37:00,8.5,16984,United Kingdom,Monday
551844,21742,LARGE ROUND WICKER PLATTER ,1,2011-05-04 14:03:00,5.95,14173,United Kingdom,Wednesday
541002,21507,"ELEPHANT, BIRTHDAY CARD, ",12,2011-01-13 10:33:00,0.42,12951,United Kingdom,Thursday
543487,22692,DOORMAT WELCOME TO OUR HOME,2,2011-02-09 10:25:00,7.95,13319,United Kingdom,Wednesday
554497,22491,PACK OF 12 COLOURED PENCILS,12,2011-05-24 14:38:00,0.85,15819,United Kingdom,Tuesday
559641,22227,HANGING HEART MIRROR DECORATION ,20,2011-07-11 12:31:00,0.65,13184,United Kingdom,Monday
570866,23408,PHOTO FRAME LINEN AND LACE SMALL,12,2011-10-12 15:49:00,2.08,17096,United Kingdom,Wednesday
564150,21086,SET/6 RED SPOTTY PAPER CUPS,12,2011-08-23 12:30:00,0.65,14936,Channel Islands,Tuesday
544406,22900, SET 2 TEA TOWELS I LOVE LONDON ,5,2011-02-18 13:26:00,2.95,16726,United Kingdom,Friday
540469,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,8,2011-01-07 14:04:00,0.65,12484,Spain,Friday
557247,84879,ASSORTED COLOUR BIRD ORNAMENT,160,2011-06-17 15:09:00,1.45,12731,France,Friday
555195,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6,2011-06-01 11:27:00,2.95,15240,United Kingdom,Wednesday
578270,22945,CHRISTMAS METAL TAGS ASSORTED ,18,2011-11-23 13:39:00,1.8,14096,United Kingdom,Wednesday
563911,C2,CARRIAGE,1,2011-08-21 12:39:00,50.0,16265,United Kingdom,Sunday
544933,22892,SET OF SALT AND PEPPER TOADSTOOLS,12,2011-02-25 08:44:00,1.25,12633,Germany,Friday
556488,22852,DOG BOWL VINTAGE CREAM,3,2011-06-12 13:52:00,4.25,16018,United Kingdom,Sunday
559836,22431,WATERING CAN BLUE ELEPHANT,12,2011-07-13 10:09:00,1.95,13911,United Kingdom,Wednesday
568788,23415,HOME SWEET HOME HOOK,2,2011-09-29 09:23:00,1.65,17894,United Kingdom,Thursday
574484,22955,36 FOIL STAR CAKE CASES ,6,2011-11-04 12:50:00,2.1,14388,United Kingdom,Friday
565443,23191,BUNDLE OF 3 RETRO NOTE BOOKS,12,2011-09-04 14:22:00,1.65,12567,France,Sunday
581173,20668,DISCO BALL CHRISTMAS DECORATION,24,2011-12-07 15:07:00,0.12,17870,United Kingdom,Wednesday
556441,21843,RED RETROSPOT CAKE STAND,1,2011-06-10 15:07:00,10.95,14415,United Kingdom,Friday
543737,22449,SILK PURSE BABUSHKA PINK,6,2011-02-11 12:45:00,3.35,12477,Germany,Friday
571850,21034,REX CASH+CARRY JUMBO SHOPPER,6,2011-10-19 12:54:00,0.95,14698,United Kingdom,Wednesday
551301,22191,IVORY DINER WALL CLOCK,4,2011-04-27 14:49:00,8.5,17675,United Kingdom,Wednesday
575077,22796,PHOTO FRAME 3 CLASSIC HANGING,4,2011-11-08 13:22:00,9.95,15406,United Kingdom,Tuesday
543191,21213,PACK OF 72 SKULL CAKE CASES,3,2011-02-04 11:54:00,0.55,13137,United Kingdom,Friday
543374,20713,JUMBO BAG OWLS,10,2011-02-07 15:05:00,1.95,16945,United Kingdom,Monday
544792,85053,FRENCH ENAMEL CANDLEHOLDER,6,2011-02-23 12:37:00,2.1,18172,United Kingdom,Wednesday
540278,22077,6 RIBBONS RUSTIC CHARM,4,2011-01-06 12:31:00,1.65,15719,United Kingdom,Thursday
